date,citizenship,cat,n,count
2014-06-01,El Salvador,usbp_releases,1,640
2014-06-01,El Salvador,ofo_paroles,1,0
2014-06-01,El Salvador,other_outcomes,1,0
2014-06-01,El Salvador,t8_repatriations,1,60
2014-06-01,Peru,transfers_to_ice,1,50
2014-06-01,Peru,transfers_to_hhs,1,10
2014-06-01,Peru,usbp_releases,1,0
2014-06-01,Peru,ofo_paroles,1,0
2014-06-01,Peru,other_outcomes,1,0
2014-06-01,Peru,t8_repatriations,1,220
2014-06-01,Other,transfers_to_ice,1,850
2014-06-01,Other,transfers_to_hhs,1,70
2014-06-01,Other,usbp_releases,1,20
2014-06-01,Other,ofo_paroles,1,30
2014-06-01,Other,other_outcomes,1,0
2014-07-01,Mexico,t8_repatriations,1,18630
2014-07-01,Mexico,transfers_to_ice,1,2030
2014-07-01,Mexico,transfers_to_hhs,1,170
2014-07-01,Mexico,usbp_releases,1,80
2014-07-01,Mexico,ofo_paroles,1,610
2014-07-01,Mexico,other_outcomes,1,10
2014-07-01,Venezuela,t8_repatriations,1,0
2014-07-01,Venezuela,transfers_to_ice,1,10
2014-07-01,Venezuela,transfers_to_hhs,1,0
2014-07-01,Venezuela,usbp_releases,1,0
2014-07-01,Venezuela,ofo_paroles,1,0
2014-07-01,Venezuela,other_outcomes,1,0
2014-07-01,Guatemala,t8_repatriations,1,2940
2014-07-01,Guatemala,transfers_to_ice,1,3640
2014-07-01,Guatemala,transfers_to_hhs,1,1790
2014-07-01,Guatemala,usbp_releases,1,180
2014-07-01,Guatemala,ofo_paroles,1,0
2014-07-01,Guatemala,other_outcomes,1,0
2014-07-01,Honduras,t8_repatriations,1,2110
2014-07-01,Honduras,transfers_to_ice,1,4250
2014-07-01,Honduras,transfers_to_hhs,1,1090
2014-07-01,Honduras,usbp_releases,1,260
2014-07-01,Honduras,ofo_paroles,1,10
2014-07-01,Honduras,other_outcomes,1,0
2014-07-01,Colombia,t8_repatriations,1,20
2014-07-01,Colombia,transfers_to_ice,1,10
2014-07-01,Colombia,transfers_to_hhs,1,0
2014-07-01,Colombia,usbp_releases,1,0
2014-07-01,Colombia,ofo_paroles,1,0
2014-07-01,Colombia,other_outcomes,1,0
2014-07-01,Ecuador,t8_repatriations,1,230
2014-07-01,Ecuador,transfers_to_ice,1,90
2014-07-01,Ecuador,transfers_to_hhs,1,50
2014-07-01,Ecuador,usbp_releases,1,0
2014-07-01,Ecuador,ofo_paroles,1,0
2014-07-01,Ecuador,other_outcomes,1,0
2014-07-01,Cuba,t8_repatriations,1,10
2014-07-01,Cuba,transfers_to_ice,1,20
2014-07-01,Cuba,transfers_to_hhs,1,0
2014-07-01,Cuba,usbp_releases,1,0
2014-07-01,Cuba,ofo_paroles,1,1590
2014-07-01,Cuba,other_outcomes,1,0
2014-07-01,Haiti,t8_repatriations,2,1115
2014-07-01,Haiti,transfers_to_ice,1,50
2014-07-01,Haiti,transfers_to_hhs,1,0
2014-07-01,Haiti,usbp_releases,1,0
2014-07-01,Haiti,ofo_paroles,1,0
2014-07-01,Haiti,other_outcomes,1,0
2014-07-01,El Salvador,transfers_to_ice,1,3810
2014-07-01,El Salvador,transfers_to_hhs,1,1690
2014-07-01,El Salvador,usbp_releases,1,270
2014-07-01,El Salvador,ofo_paroles,1,0
2014-07-01,El Salvador,other_outcomes,1,0
2014-07-01,El Salvador,t8_repatriations,1,40
2014-07-01,Peru,transfers_to_ice,1,40
2014-07-01,Peru,transfers_to_hhs,1,0
2014-07-01,Peru,usbp_releases,1,0
2014-07-01,Peru,ofo_paroles,1,0
2014-07-01,Peru,other_outcomes,1,0
2014-07-01,Peru,t8_repatriations,1,170
2014-07-01,Other,transfers_to_ice,1,610
2014-07-01,Other,transfers_to_hhs,1,40
2014-07-01,Other,usbp_releases,1,20
2014-07-01,Other,ofo_paroles,1,20
2014-07-01,Other,other_outcomes,1,0
2014-08-01,Mexico,t8_repatriations,1,18770
2014-08-01,Mexico,transfers_to_ice,1,2370
2014-08-01,Mexico,transfers_to_hhs,1,160
2014-08-01,Mexico,usbp_releases,1,60
2014-08-01,Mexico,ofo_paroles,1,660
2014-08-01,Mexico,other_outcomes,1,10
2014-08-01,Venezuela,t8_repatriations,1,0
2014-08-01,Venezuela,transfers_to_ice,1,0
2014-08-01,Venezuela,transfers_to_hhs,1,0
2014-08-01,Venezuela,usbp_releases,1,0
2014-08-01,Venezuela,ofo_paroles,1,10
2014-08-01,Venezuela,other_outcomes,1,0
2014-08-01,Guatemala,t8_repatriations,1,2100
2014-08-01,Guatemala,transfers_to_ice,1,2450
2014-08-01,Guatemala,transfers_to_hhs,1,850
2014-08-01,Guatemala,usbp_releases,1,60
2014-08-01,Guatemala,ofo_paroles,1,10
2014-08-01,Guatemala,other_outcomes,1,0
2014-08-01,Honduras,t8_repatriations,1,1400
2014-08-01,Honduras,transfers_to_ice,1,2150
2014-08-01,Honduras,transfers_to_hhs,1,420
2014-08-01,Honduras,usbp_releases,1,60
2014-08-01,Honduras,ofo_paroles,1,0
2014-08-01,Honduras,other_outcomes,1,0
2014-08-01,Colombia,t8_repatriations,1,10
2014-08-01,Colombia,transfers_to_ice,1,30
2014-08-01,Colombia,transfers_to_hhs,1,0
2014-08-01,Colombia,usbp_releases,1,0
2014-08-01,Colombia,ofo_paroles,1,0
2014-08-01,Colombia,other_outcomes,1,0
2014-08-01,Ecuador,t8_repatriations,1,190
2014-08-01,Ecuador,transfers_to_ice,1,80
2014-08-01,Ecuador,transfers_to_hhs,1,30
2014-08-01,Ecuador,usbp_releases,1,0
2014-08-01,Ecuador,ofo_paroles,1,0
2014-08-01,Ecuador,other_outcomes,1,0
2014-08-01,Cuba,t8_repatriations,1,0
2014-08-01,Cuba,transfers_to_ice,1,10
2014-08-01,Cuba,transfers_to_hhs,1,0
2014-08-01,Cuba,usbp_releases,1,0
2014-08-01,Cuba,ofo_paroles,1,1750
2014-08-01,Cuba,other_outcomes,1,0
2014-08-01,Haiti,t8_repatriations,2,865
2014-08-01,Haiti,transfers_to_ice,1,90
2014-08-01,Haiti,transfers_to_hhs,1,0
2014-08-01,Haiti,usbp_releases,1,0
2014-08-01,Haiti,ofo_paroles,1,0
2014-08-01,Haiti,other_outcomes,1,0
2014-08-01,El Salvador,transfers_to_ice,1,2380
2014-08-01,El Salvador,transfers_to_hhs,1,880
2014-08-01,El Salvador,usbp_releases,1,80
2014-08-01,El Salvador,ofo_paroles,1,10
2014-08-01,El Salvador,other_outcomes,1,0
2014-08-01,El Salvador,t8_repatriations,1,20
2014-08-01,Peru,transfers_to_ice,1,20
2014-08-01,Peru,transfers_to_hhs,1,0
2014-08-01,Peru,usbp_releases,1,0
2014-08-01,Peru,ofo_paroles,1,0
2014-08-01,Peru,other_outcomes,1,0
2014-08-01,Peru,t8_repatriations,1,200
2014-08-01,Other,transfers_to_ice,1,620
2014-08-01,Other,transfers_to_hhs,1,40
2014-08-01,Other,usbp_releases,1,20
2014-08-01,Other,ofo_paroles,1,40
2014-08-01,Other,other_outcomes,1,0
2014-09-01,Mexico,t8_repatriations,1,17740
2014-09-01,Mexico,transfers_to_ice,1,2490
2014-09-01,Mexico,transfers_to_hhs,1,160
2014-09-01,Mexico,usbp_releases,1,80
2014-09-01,Mexico,ofo_paroles,1,680
2014-09-01,Mexico,other_outcomes,1,20
2014-09-01,Venezuela,t8_repatriations,1,0
2014-09-01,Venezuela,transfers_to_ice,1,0
2014-09-01,Venezuela,transfers_to_hhs,1,0
2014-09-01,Venezuela,usbp_releases,1,0
2014-09-01,Venezuela,ofo_paroles,1,10
2014-09-01,Venezuela,other_outcomes,1,0
2014-09-01,Guatemala,t8_repatriations,1,1340
2014-09-01,Guatemala,transfers_to_ice,1,1770
2014-09-01,Guatemala,transfers_to_hhs,1,600
2014-09-01,Guatemala,usbp_releases,1,40
2014-09-01,Guatemala,ofo_paroles,1,0
2014-09-01,Guatemala,other_outcomes,1,0
2014-09-01,Honduras,t8_repatriations,1,890
2014-09-01,Honduras,transfers_to_ice,1,1360
2014-09-01,Honduras,transfers_to_hhs,1,300
2014-09-01,Honduras,usbp_releases,1,20
2014-09-01,Honduras,ofo_paroles,1,0
2014-09-01,Honduras,other_outcomes,1,0
2014-09-01,Colombia,t8_repatriations,1,10
2014-09-01,Colombia,transfers_to_ice,1,20
2014-09-01,Colombia,transfers_to_hhs,1,0
2014-09-01,Colombia,usbp_releases,1,0
2014-09-01,Colombia,ofo_paroles,1,0
2014-09-01,Colombia,other_outcomes,1,0
2014-09-01,Ecuador,t8_repatriations,1,80
2014-09-01,Ecuador,transfers_to_ice,1,60
2014-09-01,Ecuador,transfers_to_hhs,1,30
2014-09-01,Ecuador,usbp_releases,1,0
2014-09-01,Ecuador,ofo_paroles,1,0
2014-09-01,Ecuador,other_outcomes,1,0
2014-09-01,Cuba,t8_repatriations,1,0
2014-09-01,Cuba,transfers_to_ice,1,30
2014-09-01,Cuba,transfers_to_hhs,1,0
2014-09-01,Cuba,usbp_releases,1,0
2014-09-01,Cuba,ofo_paroles,1,1730
2014-09-01,Cuba,other_outcomes,1,0
2014-09-01,Haiti,t8_repatriations,2,680
2014-09-01,Haiti,transfers_to_ice,1,30
2014-09-01,Haiti,transfers_to_hhs,1,0
2014-09-01,Haiti,usbp_releases,1,0
2014-09-01,Haiti,ofo_paroles,1,0
2014-09-01,Haiti,other_outcomes,1,0
2014-09-01,El Salvador,transfers_to_ice,1,1630
2014-09-01,El Salvador,transfers_to_hhs,1,630
2014-09-01,El Salvador,usbp_releases,1,20
2014-09-01,El Salvador,ofo_paroles,1,10
2014-09-01,El Salvador,other_outcomes,1,0
2014-09-01,El Salvador,t8_repatriations,1,40
2014-09-01,Peru,transfers_to_ice,1,30
2014-09-01,Peru,transfers_to_hhs,1,10
2014-09-01,Peru,usbp_releases,1,0
2014-09-01,Peru,ofo_paroles,1,0
2014-09-01,Peru,other_outcomes,1,0
2014-09-01,Peru,t8_repatriations,1,180
2014-09-01,Other,transfers_to_ice,1,580
2014-09-01,Other,transfers_to_hhs,1,20
2014-09-01,Other,usbp_releases,1,20
2014-09-01,Other,ofo_paroles,1,30
2014-09-01,Other,other_outcomes,1,0
2014-10-01,Mexico,t8_repatriations,1,18970
2014-10-01,Mexico,transfers_to_ice,1,3160
2014-10-01,Mexico,transfers_to_hhs,1,190
2014-10-01,Mexico,usbp_releases,1,70
2014-10-01,Mexico,ofo_paroles,1,610
2014-10-01,Mexico,other_outcomes,1,20
2014-10-01,Venezuela,t8_repatriations,1,0
2014-10-01,Venezuela,transfers_to_ice,1,0
2014-10-01,Venezuela,transfers_to_hhs,1,0
2014-10-01,Venezuela,usbp_releases,1,0
2014-10-01,Venezuela,ofo_paroles,1,0
2014-10-01,Venezuela,other_outcomes,1,0
2014-10-01,Guatemala,t8_repatriations,1,1470
2014-10-01,Guatemala,transfers_to_ice,1,1790
2014-10-01,Guatemala,transfers_to_hhs,1,740
2014-10-01,Guatemala,usbp_releases,1,20
2014-10-01,Guatemala,ofo_paroles,1,0
2014-10-01,Guatemala,other_outcomes,1,10
2014-10-01,Honduras,t8_repatriations,1,820
2014-10-01,Honduras,transfers_to_ice,1,1270
2014-10-01,Honduras,transfers_to_hhs,1,270
2014-10-01,Honduras,usbp_releases,1,10
2014-10-01,Honduras,ofo_paroles,1,0
2014-10-01,Honduras,other_outcomes,1,0
2014-10-01,Colombia,t8_repatriations,1,10
2014-10-01,Colombia,transfers_to_ice,1,30
2014-10-01,Colombia,transfers_to_hhs,1,0
2014-10-01,Colombia,usbp_releases,1,0
2014-10-01,Colombia,ofo_paroles,1,0
2014-10-01,Colombia,other_outcomes,1,0
2014-10-01,Ecuador,t8_repatriations,1,130
2014-10-01,Ecuador,transfers_to_ice,1,80
2014-10-01,Ecuador,transfers_to_hhs,1,40
2014-10-01,Ecuador,usbp_releases,1,0
2014-10-01,Ecuador,ofo_paroles,1,10
2014-10-01,Ecuador,other_outcomes,1,0
2014-10-01,Cuba,t8_repatriations,1,0
2014-10-01,Cuba,transfers_to_ice,1,10
2014-10-01,Cuba,transfers_to_hhs,1,0
2014-10-01,Cuba,usbp_releases,1,0
2014-10-01,Cuba,ofo_paroles,1,1770
2014-10-01,Cuba,other_outcomes,1,0
2014-10-01,Haiti,t8_repatriations,2,640
2014-10-01,Haiti,transfers_to_ice,1,20
2014-10-01,Haiti,transfers_to_hhs,1,0
2014-10-01,Haiti,usbp_releases,1,0
2014-10-01,Haiti,ofo_paroles,1,0
2014-10-01,Haiti,other_outcomes,1,0
2014-10-01,El Salvador,transfers_to_ice,1,1420
2014-10-01,El Salvador,transfers_to_hhs,1,550
2014-10-01,El Salvador,usbp_releases,1,20
2014-10-01,El Salvador,ofo_paroles,1,0
2014-10-01,El Salvador,other_outcomes,1,0
2014-10-01,El Salvador,t8_repatriations,1,30
2014-10-01,Peru,transfers_to_ice,1,20
2014-10-01,Peru,transfers_to_hhs,1,0
2014-10-01,Peru,usbp_releases,1,0
2014-10-01,Peru,ofo_paroles,1,0
2014-10-01,Peru,other_outcomes,1,0
2014-10-01,Peru,t8_repatriations,1,130
2014-10-01,Other,transfers_to_ice,1,880
2014-10-01,Other,transfers_to_hhs,1,20
2014-10-01,Other,usbp_releases,1,10
2014-10-01,Other,ofo_paroles,1,20
2014-10-01,Other,other_outcomes,1,0
2014-11-01,Mexico,t8_repatriations,1,16770
2014-11-01,Mexico,transfers_to_ice,1,2420
2014-11-01,Mexico,transfers_to_hhs,1,140
2014-11-01,Mexico,usbp_releases,1,70
2014-11-01,Mexico,ofo_paroles,1,560
2014-11-01,Mexico,other_outcomes,1,20
2014-11-01,Venezuela,t8_repatriations,1,10
2014-11-01,Venezuela,transfers_to_ice,1,10
2014-11-01,Venezuela,transfers_to_hhs,1,0
2014-11-01,Venezuela,usbp_releases,1,0
2014-11-01,Venezuela,ofo_paroles,1,10
2014-11-01,Venezuela,other_outcomes,1,0
2014-11-01,Guatemala,t8_repatriations,1,1360
2014-11-01,Guatemala,transfers_to_ice,1,2040
2014-11-01,Guatemala,transfers_to_hhs,1,870
2014-11-01,Guatemala,usbp_releases,1,30
2014-11-01,Guatemala,ofo_paroles,1,0
2014-11-01,Guatemala,other_outcomes,1,0
2014-11-01,Honduras,t8_repatriations,1,620
2014-11-01,Honduras,transfers_to_ice,1,1290
2014-11-01,Honduras,transfers_to_hhs,1,260
2014-11-01,Honduras,usbp_releases,1,10
2014-11-01,Honduras,ofo_paroles,1,0
2014-11-01,Honduras,other_outcomes,1,0
2014-11-01,Colombia,t8_repatriations,1,20
2014-11-01,Colombia,transfers_to_ice,1,10
2014-11-01,Colombia,transfers_to_hhs,1,0
2014-11-01,Colombia,usbp_releases,1,0
2014-11-01,Colombia,ofo_paroles,1,0
2014-11-01,Colombia,other_outcomes,1,0
2014-11-01,Ecuador,t8_repatriations,1,130
2014-11-01,Ecuador,transfers_to_ice,1,80
2014-11-01,Ecuador,transfers_to_hhs,1,30
2014-11-01,Ecuador,usbp_releases,1,0
2014-11-01,Ecuador,ofo_paroles,1,0
2014-11-01,Ecuador,other_outcomes,1,0
2014-11-01,Cuba,t8_repatriations,1,10
2014-11-01,Cuba,transfers_to_ice,1,50
2014-11-01,Cuba,transfers_to_hhs,1,0
2014-11-01,Cuba,usbp_releases,1,0
2014-11-01,Cuba,ofo_paroles,1,1980
2014-11-01,Cuba,other_outcomes,1,0
2014-11-01,Haiti,t8_repatriations,2,505
2014-11-01,Haiti,transfers_to_ice,1,40
2014-11-01,Haiti,transfers_to_hhs,1,0
2014-11-01,Haiti,usbp_releases,1,0
2014-11-01,Haiti,ofo_paroles,1,0
2014-11-01,Haiti,other_outcomes,1,0
2014-11-01,El Salvador,transfers_to_ice,1,1520
2014-11-01,El Salvador,transfers_to_hhs,1,590
2014-11-01,El Salvador,usbp_releases,1,10
2014-11-01,El Salvador,ofo_paroles,1,0
2014-11-01,El Salvador,other_outcomes,1,0
2014-11-01,El Salvador,t8_repatriations,1,30
2014-11-01,Peru,transfers_to_ice,1,20
2014-11-01,Peru,transfers_to_hhs,1,10
2014-11-01,Peru,usbp_releases,1,0
2014-11-01,Peru,ofo_paroles,1,0
2014-11-01,Peru,other_outcomes,1,0
2014-11-01,Peru,t8_repatriations,1,120
2014-11-01,Other,transfers_to_ice,1,840
2014-11-01,Other,transfers_to_hhs,1,30
2014-11-01,Other,usbp_releases,1,10
2014-11-01,Other,ofo_paroles,1,30
2014-11-01,Other,other_outcomes,1,0
2014-12-01,Mexico,t8_repatriations,1,15790
2014-12-01,Mexico,transfers_to_ice,1,2560
2014-12-01,Mexico,transfers_to_hhs,1,180
2014-12-01,Mexico,usbp_releases,1,70
2014-12-01,Mexico,ofo_paroles,1,610
2014-12-01,Mexico,other_outcomes,1,10
2014-12-01,Venezuela,t8_repatriations,1,0
2014-12-01,Venezuela,transfers_to_ice,1,0
2014-12-01,Venezuela,transfers_to_hhs,1,0
2014-12-01,Venezuela,usbp_releases,1,0
2014-12-01,Venezuela,ofo_paroles,1,0
2014-12-01,Venezuela,other_outcomes,1,0
2014-12-01,Guatemala,t8_repatriations,1,1810
2014-12-01,Guatemala,transfers_to_ice,1,2620
2014-12-01,Guatemala,transfers_to_hhs,1,1350
2014-12-01,Guatemala,usbp_releases,1,20
2014-12-01,Guatemala,ofo_paroles,1,0
2014-12-01,Guatemala,other_outcomes,1,0
2014-12-01,Honduras,t8_repatriations,1,650
2014-12-01,Honduras,transfers_to_ice,1,1400
2014-12-01,Honduras,transfers_to_hhs,1,270
2014-12-01,Honduras,usbp_releases,1,20
2014-12-01,Honduras,ofo_paroles,1,0
2014-12-01,Honduras,other_outcomes,1,10
2014-12-01,Colombia,t8_repatriations,1,20
2014-12-01,Colombia,transfers_to_ice,1,20
2014-12-01,Colombia,transfers_to_hhs,1,0
2014-12-01,Colombia,usbp_releases,1,0
2014-12-01,Colombia,ofo_paroles,1,0
2014-12-01,Colombia,other_outcomes,1,0
2014-12-01,Ecuador,t8_repatriations,1,140
2014-12-01,Ecuador,transfers_to_ice,1,70
2014-12-01,Ecuador,transfers_to_hhs,1,20
2014-12-01,Ecuador,usbp_releases,1,0
2014-12-01,Ecuador,ofo_paroles,1,0
2014-12-01,Ecuador,other_outcomes,1,0
2014-12-01,Cuba,t8_repatriations,1,0
2014-12-01,Cuba,transfers_to_ice,1,40
2014-12-01,Cuba,transfers_to_hhs,1,0
2014-12-01,Cuba,usbp_releases,1,0
2014-12-01,Cuba,ofo_paroles,1,2670
2014-12-01,Cuba,other_outcomes,1,0
2014-12-01,Haiti,t8_repatriations,2,430
2014-12-01,Haiti,transfers_to_ice,1,30
2014-12-01,Haiti,transfers_to_hhs,1,0
2014-12-01,Haiti,usbp_releases,1,0
2014-12-01,Haiti,ofo_paroles,1,0
2014-12-01,Haiti,other_outcomes,1,0
2014-12-01,El Salvador,transfers_to_ice,1,1380
2014-12-01,El Salvador,transfers_to_hhs,1,470
2014-12-01,El Salvador,usbp_releases,1,20
2014-12-01,El Salvador,ofo_paroles,1,0
2014-12-01,El Salvador,other_outcomes,1,0
2014-12-01,El Salvador,t8_repatriations,1,30
2014-12-01,Peru,transfers_to_ice,1,20
2014-12-01,Peru,transfers_to_hhs,1,0
2014-12-01,Peru,usbp_releases,1,0
2014-12-01,Peru,ofo_paroles,1,0
2014-12-01,Peru,other_outcomes,1,0
2014-12-01,Peru,t8_repatriations,1,140
2014-12-01,Other,transfers_to_ice,1,820
2014-12-01,Other,transfers_to_hhs,1,30
2014-12-01,Other,usbp_releases,1,10
2014-12-01,Other,ofo_paroles,1,40
2014-12-01,Other,other_outcomes,1,0
2015-01-01,Mexico,t8_repatriations,1,15990
2015-01-01,Mexico,transfers_to_ice,1,2370
2015-01-01,Mexico,transfers_to_hhs,1,120
2015-01-01,Mexico,usbp_releases,1,130
2015-01-01,Mexico,ofo_paroles,1,700
2015-01-01,Mexico,other_outcomes,1,10
2015-01-01,Venezuela,t8_repatriations,1,0
2015-01-01,Venezuela,transfers_to_ice,1,0
2015-01-01,Venezuela,transfers_to_hhs,1,0
2015-01-01,Venezuela,usbp_releases,1,0
2015-01-01,Venezuela,ofo_paroles,1,0
2015-01-01,Venezuela,other_outcomes,1,0
2015-01-01,Guatemala,t8_repatriations,1,1440
2015-01-01,Guatemala,transfers_to_ice,1,1670
2015-01-01,Guatemala,transfers_to_hhs,1,860
2015-01-01,Guatemala,usbp_releases,1,20
2015-01-01,Guatemala,ofo_paroles,1,0
2015-01-01,Guatemala,other_outcomes,1,0
2015-01-01,Honduras,t8_repatriations,1,480
2015-01-01,Honduras,transfers_to_ice,1,890
2015-01-01,Honduras,transfers_to_hhs,1,190
2015-01-01,Honduras,usbp_releases,1,20
2015-01-01,Honduras,ofo_paroles,1,0
2015-01-01,Honduras,other_outcomes,1,0
2015-01-01,Colombia,t8_repatriations,1,10
2015-01-01,Colombia,transfers_to_ice,1,10
2015-01-01,Colombia,transfers_to_hhs,1,0
2015-01-01,Colombia,usbp_releases,1,0
2015-01-01,Colombia,ofo_paroles,1,0
2015-01-01,Colombia,other_outcomes,1,0
2015-01-01,Ecuador,t8_repatriations,1,130
2015-01-01,Ecuador,transfers_to_ice,1,60
2015-01-01,Ecuador,transfers_to_hhs,1,20
2015-01-01,Ecuador,usbp_releases,1,0
2015-01-01,Ecuador,ofo_paroles,1,0
2015-01-01,Ecuador,other_outcomes,1,0
2015-01-01,Cuba,t8_repatriations,1,0
2015-01-01,Cuba,transfers_to_ice,1,40
2015-01-01,Cuba,transfers_to_hhs,1,0
2015-01-01,Cuba,usbp_releases,1,0
2015-01-01,Cuba,ofo_paroles,1,2420
2015-01-01,Cuba,other_outcomes,1,0
2015-01-01,Haiti,t8_repatriations,2,295
2015-01-01,Haiti,transfers_to_ice,1,20
2015-01-01,Haiti,transfers_to_hhs,1,0
2015-01-01,Haiti,usbp_releases,1,0
2015-01-01,Haiti,ofo_paroles,1,0
2015-01-01,Haiti,other_outcomes,1,0
2015-01-01,El Salvador,transfers_to_ice,1,790
2015-01-01,El Salvador,transfers_to_hhs,1,250
2015-01-01,El Salvador,usbp_releases,1,20
2015-01-01,El Salvador,ofo_paroles,1,10
2015-01-01,El Salvador,other_outcomes,1,0
2015-01-01,El Salvador,t8_repatriations,1,20
2015-01-01,Peru,transfers_to_ice,1,10
2015-01-01,Peru,transfers_to_hhs,1,0
2015-01-01,Peru,usbp_releases,1,0
2015-01-01,Peru,ofo_paroles,1,0
2015-01-01,Peru,other_outcomes,1,0
2015-01-01,Peru,t8_repatriations,1,90
2015-01-01,Other,transfers_to_ice,1,690
2015-01-01,Other,transfers_to_hhs,1,30
2015-01-01,Other,usbp_releases,1,10
2015-01-01,Other,ofo_paroles,1,40
2015-01-01,Other,other_outcomes,1,0
2015-02-01,Mexico,t8_repatriations,1,17730
2015-02-01,Mexico,transfers_to_ice,1,2470
2015-02-01,Mexico,transfers_to_hhs,1,150
2015-02-01,Mexico,usbp_releases,1,150
2015-02-01,Mexico,ofo_paroles,1,720
2015-02-01,Mexico,other_outcomes,1,10
2015-02-01,Venezuela,t8_repatriations,1,0
2015-02-01,Venezuela,transfers_to_ice,1,0
2015-02-01,Venezuela,transfers_to_hhs,1,0
2015-02-01,Venezuela,usbp_releases,1,0
2015-02-01,Venezuela,ofo_paroles,1,10
2015-02-01,Venezuela,other_outcomes,1,0
2015-02-01,Guatemala,t8_repatriations,1,1320
2015-02-01,Guatemala,transfers_to_ice,1,1820
2015-02-01,Guatemala,transfers_to_hhs,1,900
2015-02-01,Guatemala,usbp_releases,1,30
2015-02-01,Guatemala,ofo_paroles,1,10
2015-02-01,Guatemala,other_outcomes,1,10
2015-02-01,Honduras,t8_repatriations,1,450
2015-02-01,Honduras,transfers_to_ice,1,1090
2015-02-01,Honduras,transfers_to_hhs,1,240
2015-02-01,Honduras,usbp_releases,1,20
2015-02-01,Honduras,ofo_paroles,1,0
2015-02-01,Honduras,other_outcomes,1,0
2015-02-01,Colombia,t8_repatriations,1,10
2015-02-01,Colombia,transfers_to_ice,1,20
2015-02-01,Colombia,transfers_to_hhs,1,0
2015-02-01,Colombia,usbp_releases,1,0
2015-02-01,Colombia,ofo_paroles,1,0
2015-02-01,Colombia,other_outcomes,1,0
2015-02-01,Ecuador,t8_repatriations,1,120
2015-02-01,Ecuador,transfers_to_ice,1,70
2015-02-01,Ecuador,transfers_to_hhs,1,30
2015-02-01,Ecuador,usbp_releases,1,0
2015-02-01,Ecuador,ofo_paroles,1,10
2015-02-01,Ecuador,other_outcomes,1,0
2015-02-01,Cuba,t8_repatriations,1,0
2015-02-01,Cuba,transfers_to_ice,1,30
2015-02-01,Cuba,transfers_to_hhs,1,10
2015-02-01,Cuba,usbp_releases,1,0
2015-02-01,Cuba,ofo_paroles,1,1800
2015-02-01,Cuba,other_outcomes,1,0
2015-02-01,Haiti,t8_repatriations,2,350
2015-02-01,Haiti,transfers_to_ice,1,40
2015-02-01,Haiti,transfers_to_hhs,1,0
2015-02-01,Haiti,usbp_releases,1,0
2015-02-01,Haiti,ofo_paroles,1,0
2015-02-01,Haiti,other_outcomes,1,0
2015-02-01,El Salvador,transfers_to_ice,1,1140
2015-02-01,El Salvador,transfers_to_hhs,1,430
2015-02-01,El Salvador,usbp_releases,1,10
2015-02-01,El Salvador,ofo_paroles,1,10
2015-02-01,El Salvador,other_outcomes,1,0
2015-02-01,El Salvador,t8_repatriations,1,10
2015-02-01,Peru,transfers_to_ice,1,10
2015-02-01,Peru,transfers_to_hhs,1,0
2015-02-01,Peru,usbp_releases,1,0
2015-02-01,Peru,ofo_paroles,1,10
2015-02-01,Peru,other_outcomes,1,0
2015-02-01,Peru,t8_repatriations,1,140
2015-02-01,Other,transfers_to_ice,1,810
2015-02-01,Other,transfers_to_hhs,1,30
2015-02-01,Other,usbp_releases,1,10
2015-02-01,Other,ofo_paroles,1,20
2015-02-01,Other,other_outcomes,1,0
2015-03-01,Mexico,t8_repatriations,1,21310
2015-03-01,Mexico,transfers_to_ice,1,2530
2015-03-01,Mexico,transfers_to_hhs,1,180
2015-03-01,Mexico,usbp_releases,1,150
2015-03-01,Mexico,ofo_paroles,1,860
2015-03-01,Mexico,other_outcomes,1,10
2015-03-01,Venezuela,t8_repatriations,1,0
2015-03-01,Venezuela,transfers_to_ice,1,0
2015-03-01,Venezuela,transfers_to_hhs,1,0
2015-03-01,Venezuela,usbp_releases,1,0
2015-03-01,Venezuela,ofo_paroles,1,10
2015-03-01,Venezuela,other_outcomes,1,0
2015-03-01,Guatemala,t8_repatriations,1,1330
2015-03-01,Guatemala,transfers_to_ice,1,2160
2015-03-01,Guatemala,transfers_to_hhs,1,1160
2015-03-01,Guatemala,usbp_releases,1,20
2015-03-01,Guatemala,ofo_paroles,1,10
2015-03-01,Guatemala,other_outcomes,1,10
2015-03-01,Honduras,t8_repatriations,1,710
2015-03-01,Honduras,transfers_to_ice,1,1560
2015-03-01,Honduras,transfers_to_hhs,1,390
2015-03-01,Honduras,usbp_releases,1,30
2015-03-01,Honduras,ofo_paroles,1,0
2015-03-01,Honduras,other_outcomes,1,10
2015-03-01,Colombia,t8_repatriations,1,10
2015-03-01,Colombia,transfers_to_ice,1,20
2015-03-01,Colombia,transfers_to_hhs,1,0
2015-03-01,Colombia,usbp_releases,1,0
2015-03-01,Colombia,ofo_paroles,1,10
2015-03-01,Colombia,other_outcomes,1,0
2015-03-01,Ecuador,t8_repatriations,1,110
2015-03-01,Ecuador,transfers_to_ice,1,80
2015-03-01,Ecuador,transfers_to_hhs,1,20
2015-03-01,Ecuador,usbp_releases,1,0
2015-03-01,Ecuador,ofo_paroles,1,0
2015-03-01,Ecuador,other_outcomes,1,0
2015-03-01,Cuba,t8_repatriations,1,0
2015-03-01,Cuba,transfers_to_ice,1,20
